,Applicant_Gender,Owned_Car,Owned_Realty,Total_Children,Total_Income,Income_Type,Education_Type,Family_Status,Housing_Type,Owned_Mobile_Phone,Owned_Work_Phone,Owned_Phone,Owned_Email,Job_Title,Total_Family_Members,Applicant_Age,Years_of_Working,Total_Bad_Debt,Total_Good_Debt
21669,1,0,1,2,135000,0,4,1,1,1,1,1,0,8,4,34,1,0,34
24933,0,0,0,0,450000,4,4,1,1,1,0,0,0,8,2,52,2,0,29
22260,0,0,0,0,180000,2,4,4,1,1,1,1,0,8,1,50,1,0,45
17023,0,0,1,0,202500,0,1,3,0,1,0,0,0,0,1,34,7,0,21
1755,1,1,1,0,135000,4,4,1,3,1,1,1,0,4,2,41,23,0,35
9622,1,0,0,0,157500,4,4,1,1,1,1,1,1,12,2,39,8,0,16
4613,1,1,0,1,238500,4,1,1,5,1,1,1,0,4,3,32,6,0,28
6364,1,1,1,1,225000,2,4,1,1,1,0,0,0,10,3,48,5,0,3
9809,0,1,0,1,135000,4,1,1,4,1,0,0,1,0,3,31,2,6,18
19358,0,1,1,0,202500,4,1,0,1,1,1,1,0,3,2,44,10,0,41
342,1,1,0,0,252000,4,4,1,1,1,0,0,0,6,2,30,7,0,35
18281,0,0,1,1,337500,4,4,1,1,1,0,0,1,3,3,36,10,0,25
14899,0,1,1,0,180000,4,4,1,1,1,0,0,0,8,2,36,2,0,19
760,0,1,1,1,157500,4,4,1,1,1,0,0,0,10,3,35,16,0,22
21182,1,0,0,0,270000,4,1,1,4,1,1,1,0,10,2,48,2,0,4
8500,0,1,0,1,112500,0,4,1,3,1,0,0,0,0,3,40,8,0,15
11802,1,1,1,1,198000,4,4,1,1,1,1,1,0,4,3,43,10,0,41
22101,1,0,1,0,216000,4,4,2,1,1,1,1,0,16,1,40,2,0,11
24579,1,1,1,1,360000,0,1,1,1,1,0,1,1,8,3,46,2,0,48
7193,0,0,1,0,76500,4,4,1,1,1,1,1,0,10,2,49,10,0,50
4135,0,1,1,0,112500,4,4,1,1,1,0,0,0,14,2,48,5,0,11
8688,1,1,1,0,135000,4,4,1,1,1,0,1,0,8,2,40,12,0,18
18914,0,0,1,1,67500,4,4,1,1,1,1,0,0,0,3,31,1,0,19
7278,0,0,1,2,180000,4,4,1,1,1,0,1,0,8,4,36,1,0,38
4610,1,1,0,1,238500,4,1,1,5,1,1,1,0,4,3,32,6,0,38
20782,1,0,0,0,180000,4,1,1,5,1,1,1,0,6,2,37,7,0,29
16590,0,1,0,0,144000,4,4,4,1,1,0,0,0,5,1,40,4,0,7
13026,0,1,1,1,135000,4,4,2,1,1,1,1,0,14,2,33,2,0,9
1011,1,0,0,1,112500,4,4,1,1,1,1,1,0,8,3,25,2,0,5
11066,0,0,1,0,99000,2,1,1,2,1,0,1,0,3,2,65,1,0,36
23995,0,0,1,0,112500,4,4,2,1,1,1,0,0,1,1,54,6,0,26
9090,1,1,1,0,78750,4,4,3,1,1,1,0,0,14,1,23,1,0,5
16700,0,1,1,0,270000,2,1,1,1,1,0,0,0,3,2,38,3,0,4
7714,1,0,0,2,225000,4,1,0,1,1,1,0,0,8,4,46,9,0,15
6480,0,0,0,0,112500,4,4,1,1,1,0,0,0,8,2,29,7,0,2
11804,1,1,1,1,198000,4,4,1,1,1,1,1,0,4,3,43,10,0,13
5063,1,1,1,1,135000,0,4,1,1,1,0,1,0,8,3,30,8,0,7
21843,0,1,1,0,202500,4,1,3,1,1,1,0,0,8,1,50,5,1,13
7724,0,0,0,0,126000,4,4,1,1,1,1,0,0,8,2,43,7,0,24
3802,0,1,1,0,76500,2,4,1,1,1,1,1,0,3,2,54,9,0,11
9173,1,0,1,0,225000,0,1,3,1,1,0,0,0,14,1,28,7,0,2
2183,1,1,1,0,202500,4,4,1,1,1,0,0,0,3,2,48,5,0,8
18677,0,0,1,1,135000,0,4,4,2,1,0,0,0,3,2,47,27,0,11
24508,0,0,1,0,189000,2,4,2,1,1,0,0,0,11,1,48,26,0,5
115,0,0,0,0,157500,0,1,1,1,1,0,1,0,6,2,38,14,0,15
10465,0,1,0,1,90000,2,4,1,2,1,1,1,0,11,3,39,20,0,19
11966,0,0,1,1,112500,4,4,0,1,1,0,0,0,3,3,38,10,0,12
17543,0,0,1,1,315000,4,1,1,1,1,0,0,0,10,3,32,4,0,21
18137,0,0,1,0,157500,4,4,1,1,1,0,0,0,8,2,58,5,0,23
11989,0,0,1,0,292500,4,1,3,1,1,0,1,1,10,1,48,5,0,18
15859,0,0,0,0,67500,4,4,1,2,1,0,0,0,2,2,50,32,0,26
13898,1,0,1,0,67500,4,4,3,1,1,0,0,0,8,1,47,5,0,5
24210,0,0,1,1,157500,4,4,2,2,1,0,0,0,14,2,37,2,0,46
7127,0,0,1,1,148500,4,4,1,1,1,0,0,0,6,3,42,3,0,31
10185,0,0,1,1,112500,4,1,1,1,1,0,1,0,14,3,38,7,0,34
5994,0,0,1,0,99000,4,4,1,1,1,0,1,0,8,2,55,1,0,33
20293,1,0,0,0,157500,4,4,1,1,1,0,0,0,16,2,38,8,0,43
11531,0,0,1,0,225000,4,4,2,1,1,0,1,0,8,1,37,8,0,10
19575,1,0,1,0,225000,4,1,1,1,1,0,0,0,6,2,46,1,0,9
4632,0,0,1,0,135000,4,4,3,3,1,0,0,1,17,1,28,4,0,39
382,0,0,0,1,76500,4,1,0,1,1,1,0,0,0,3,35,2,0,57
3734,1,1,0,2,247500,4,4,1,5,1,0,0,0,4,4,34,1,0,11
3922,0,1,1,0,225000,4,4,1,1,1,0,0,0,11,2,54,35,0,23
11148,0,0,1,2,180000,4,1,1,1,1,1,1,0,6,4,36,13,0,5
3500,0,0,1,0,157500,4,4,1,1,1,0,0,0,3,2,51,10,0,7
12228,1,0,1,0,337500,4,4,3,1,1,0,0,0,6,1,46,4,0,16
16122,0,1,0,2,135000,4,1,0,2,1,1,1,0,14,4,31,4,0,4
22215,0,0,0,0,153000,4,4,1,1,1,1,0,0,14,2,43,3,0,5
20191,1,0,0,1,76500,4,4,1,1,1,0,0,0,4,3,29,2,0,22
12122,0,0,1,0,225000,4,1,3,1,1,0,0,0,0,1,38,10,0,11
2122,0,0,0,1,202500,0,4,2,1,1,0,0,0,14,2,30,9,0,29
20854,0,0,0,0,45000,2,4,1,1,1,1,1,0,3,2,51,11,0,19
7603,1,1,1,0,135000,4,4,1,1,1,0,0,0,8,2,41,23,0,47
628,1,1,0,0,202500,4,4,1,1,1,0,0,0,4,2,53,11,0,49
16119,0,1,0,2,81000,4,4,1,1,1,1,0,0,8,4,34,6,0,4
5071,0,0,1,0,225000,2,4,1,5,1,0,0,0,8,2,30,9,0,34
9208,0,0,1,1,112500,2,4,1,1,1,1,0,0,10,3,52,3,0,7
12543,1,1,1,0,180000,4,4,1,1,1,0,1,0,4,2,39,1,0,21
4589,0,0,1,0,112500,2,4,1,1,1,0,0,0,11,2,59,3,0,24
10612,0,0,1,1,225000,0,1,1,1,1,0,0,0,14,3,36,6,0,10
13263,0,0,1,0,112500,0,1,1,2,1,1,0,1,14,2,41,9,0,9
18244,1,0,0,0,270000,0,4,0,5,1,0,0,1,14,2,25,3,0,7
10560,1,1,1,1,157500,4,4,1,1,1,0,0,0,8,3,47,5,0,44
1610,0,0,1,1,112500,4,4,1,1,1,0,0,1,3,3,29,8,0,6
4216,0,0,1,1,135000,4,2,2,1,1,0,0,0,14,2,28,2,0,49
14501,1,0,1,1,292500,0,4,0,1,1,1,1,0,8,3,41,9,0,3
1291,0,0,1,1,675000,0,1,1,1,1,0,1,0,14,3,44,4,0,15
24488,0,0,1,0,135000,0,4,1,1,1,0,0,1,8,2,33,6,0,55
8617,0,0,1,0,225000,4,1,1,1,1,0,0,0,10,2,38,3,0,6
8392,1,0,1,0,148500,4,4,1,1,1,0,0,0,8,2,33,9,0,17
24565,0,1,1,0,292500,0,1,3,1,1,0,0,0,6,1,47,25,0,29
16402,0,1,1,0,112500,4,4,1,1,1,0,0,0,16,2,41,16,0,31
4235,0,1,1,2,225000,2,1,1,1,1,0,0,0,11,4,41,13,0,9
1381,0,0,1,0,90000,2,1,1,1,1,0,0,0,2,2,49,11,0,19
14005,0,0,1,0,180000,4,1,1,1,1,0,0,0,3,2,43,5,0,11
9522,0,1,0,3,135000,4,4,1,1,1,1,0,0,14,5,31,9,0,44
12065,0,1,1,0,157500,2,4,1,1,1,0,0,0,3,2,52,7,3,43
6479,0,0,0,0,112500,4,4,1,1,1,0,0,0,8,2,29,7,0,3
21221,0,0,0,0,112500,0,4,1,1,1,0,1,0,14,2,49,2,0,10
14880,0,0,0,0,157500,0,4,0,1,1,0,0,0,8,2,42,4,0,25
18165,0,0,1,1,180000,0,4,3,4,1,0,0,0,1,2,40,1,0,15
6222,0,1,0,0,315000,0,1,1,1,1,0,1,0,0,2,54,5,0,4
4915,0,0,0,1,135000,2,4,3,1,1,0,0,0,8,2,48,14,0,20
12932,0,1,1,2,112500,4,1,1,1,1,0,0,0,6,4,39,8,0,22
23426,0,1,0,0,112500,4,4,1,1,1,0,0,0,14,2,39,7,0,35
15936,1,0,0,0,81000,4,4,0,1,1,1,0,0,9,2,39,1,0,39
6868,0,0,1,0,225000,4,4,1,1,1,0,0,0,14,2,58,5,0,26
4808,0,0,1,0,261000,4,4,1,1,1,0,0,0,11,2,52,13,0,2
99,0,0,1,0,297000,0,4,3,4,1,0,0,0,8,1,43,9,0,10
13057,0,0,0,0,234000,2,1,0,1,1,0,0,1,3,2,61,15,1,14
5500,0,0,1,0,76500,4,4,1,1,1,0,1,0,11,2,50,31,0,4
11312,1,0,1,1,157500,4,4,0,2,1,0,0,0,4,3,37,3,0,35
12655,1,0,1,1,157500,4,4,1,1,1,1,1,0,16,3,31,1,0,9
1954,0,0,1,0,180000,0,4,1,1,1,0,1,0,14,2,44,12,0,36
13342,0,0,1,2,112500,4,1,1,1,1,0,0,0,3,4,28,3,0,8
9258,0,1,1,0,202500,2,1,3,1,1,0,0,1,3,1,39,8,0,43
20632,1,0,1,1,225000,4,1,3,5,1,1,0,1,8,2,36,5,0,21
3632,0,1,1,0,108000,4,4,1,2,1,0,0,0,3,2,53,17,0,7
335,1,1,0,0,267750,4,1,1,1,1,0,1,0,8,2,58,13,0,15
6112,0,0,0,1,112500,4,4,2,1,1,1,1,0,3,2,28,8,0,4
7726,0,0,0,0,126000,4,4,1,1,1,1,0,0,8,2,43,7,0,30
10866,0,1,1,0,225000,4,1,0,1,1,0,0,0,14,2,31,2,0,10
14720,0,0,1,0,135000,0,1,1,1,1,0,0,0,0,2,38,5,0,8
21610,0,1,1,1,135000,0,1,0,1,1,0,1,0,0,3,31,1,0,10
7803,1,1,0,0,157500,0,1,1,1,1,0,0,0,8,2,27,3,0,6
7595,0,0,0,0,202500,2,4,4,1,1,0,0,0,3,1,64,2,0,58
19493,0,0,1,0,112500,4,4,1,1,1,0,0,0,6,2,51,2,0,19
22630,0,0,1,0,121500,0,4,1,0,1,0,1,0,14,2,33,5,0,5
16741,0,0,0,1,81000,4,4,1,1,1,0,1,0,8,3,38,9,0,12
5310,0,1,1,0,157500,4,1,1,1,1,1,1,0,8,2,41,7,0,3
19119,1,0,1,0,450000,0,4,1,1,1,0,0,0,16,2,65,6,0,4
23775,0,0,1,0,180000,0,1,3,1,1,1,0,0,6,1,45,3,4,23
6181,0,0,0,0,157500,4,2,1,1,1,1,0,0,10,2,34,3,1,11
16919,1,0,1,2,450000,0,1,1,1,1,1,1,0,10,4,34,6,0,40
6653,1,1,0,2,225000,2,1,1,5,1,0,0,0,6,4,30,5,0,12
4919,0,0,0,2,135000,0,1,1,5,1,0,1,0,3,4,38,10,0,16
8016,1,1,0,1,135000,4,4,1,1,1,0,0,0,8,3,27,3,4,7
18195,1,1,1,0,270000,4,1,1,1,1,0,0,1,10,2,35,3,0,55
19446,0,1,0,0,270000,4,4,2,1,1,0,1,0,14,1,52,11,0,21
10525,0,0,1,0,270000,4,4,3,1,1,0,0,0,8,1,46,27,0,45
17346,1,1,0,1,202500,4,4,1,1,1,0,0,1,4,3,44,14,0,17
20532,0,0,0,1,180000,0,2,1,1,1,1,1,0,6,3,41,21,6,19
17237,0,0,1,3,292500,0,4,1,1,1,0,0,0,3,5,34,2,0,8
15988,0,1,0,0,81000,0,4,0,5,1,0,0,0,8,2,39,7,0,15
23295,0,0,0,1,292500,4,2,1,1,1,1,1,0,14,3,35,12,0,18
7293,0,1,1,1,90000,2,4,1,1,1,1,0,0,2,3,38,1,0,32
1687,0,1,1,0,135000,0,1,1,1,1,0,0,0,10,2,47,4,0,10
12499,0,0,1,1,180000,4,1,0,1,1,0,0,0,14,3,38,6,0,8
9830,0,0,1,0,225000,0,4,4,1,1,0,0,0,1,1,58,3,0,2
10283,0,0,1,1,157500,4,4,1,1,1,0,0,0,3,3,40,11,0,16
19919,0,0,0,0,90000,4,4,3,2,1,1,0,0,8,1,29,3,0,12
20961,0,0,0,0,234000,4,4,3,1,1,1,0,0,1,1,50,5,0,7
17692,1,1,1,0,315000,4,1,1,1,1,0,0,0,4,2,51,8,0,29
19184,1,0,1,0,126000,0,4,1,1,1,0,0,0,6,2,44,3,0,49
15543,1,1,1,1,270000,4,4,1,2,1,0,1,1,3,3,25,2,1,20
22170,1,1,0,1,351000,0,4,1,1,1,0,0,0,12,3,45,24,0,8
20530,0,0,0,1,180000,0,2,1,1,1,1,1,0,6,3,41,21,3,4
21975,0,0,1,0,292500,4,1,1,1,1,0,1,0,0,2,38,4,0,12
20719,1,1,1,2,130500,4,4,1,1,1,1,1,0,8,4,32,8,0,2
1993,0,0,1,0,247500,0,1,3,1,1,0,0,1,3,1,33,6,1,60
10099,0,1,1,1,351000,4,4,0,1,1,0,0,0,10,3,37,7,0,5
9069,0,0,1,0,103500,4,4,1,1,1,0,0,0,11,2,44,4,0,15
16984,0,0,0,0,207000,4,1,1,1,1,0,1,0,3,2,41,19,0,6
16781,1,1,1,0,225000,4,1,1,1,1,0,1,0,8,2,30,5,0,4
3747,0,0,1,0,157500,4,4,1,1,1,0,0,0,8,2,47,14,0,16
18230,0,0,0,1,135000,4,4,1,1,1,0,0,1,12,3,45,9,0,2
18743,1,0,1,0,135000,4,4,0,1,1,0,0,0,4,2,47,4,0,10
23940,1,1,1,1,135000,4,4,1,1,1,1,0,0,16,3,30,4,0,38
1949,1,1,1,0,225000,0,4,1,1,1,0,1,0,14,2,30,5,0,3
10620,1,1,1,0,157500,4,4,1,1,1,0,0,1,4,2,48,2,1,32
16213,0,0,1,0,112500,4,4,1,1,1,0,0,0,8,2,44,23,0,20
21982,0,0,1,0,180000,4,1,1,1,1,0,1,0,14,2,44,8,0,5
22477,1,1,0,0,180000,4,4,1,1,1,0,0,0,3,2,28,4,0,26
6043,1,0,1,1,157500,4,4,1,1,1,0,0,0,14,3,35,2,0,3
14169,1,0,1,0,315000,4,4,1,1,1,0,0,0,8,2,54,4,0,14
2495,0,0,1,0,180000,0,4,1,1,1,0,0,0,14,2,57,2,0,2
4678,1,1,0,0,157500,4,4,3,1,1,1,0,0,14,1,28,3,0,35
4719,1,0,0,0,382500,4,4,1,2,1,1,1,0,10,2,48,4,0,47
14426,1,1,1,0,495000,4,2,1,5,1,0,0,1,4,2,25,4,0,12
20284,1,1,0,0,225000,4,4,0,3,1,0,0,0,8,2,58,9,0,21
16685,1,0,0,0,180000,4,4,1,1,1,1,1,0,8,2,53,14,0,46
22463,1,1,0,1,157500,4,4,1,1,1,1,1,0,4,3,31,6,0,10
11223,0,0,1,0,112500,0,1,1,1,1,0,0,1,0,2,24,1,0,6
21074,0,0,0,1,112500,4,4,0,1,1,1,1,0,3,3,41,8,0,7
15500,0,1,1,0,225000,4,1,1,1,1,0,0,0,3,2,34,11,0,20
3881,1,1,1,0,315000,4,1,1,1,1,0,0,0,10,2,43,10,0,33
20683,0,1,1,0,157500,4,4,1,1,1,0,0,0,10,2,48,15,5,26
1507,1,0,1,0,135000,4,4,1,1,1,0,0,0,4,2,50,2,0,6
14414,0,0,1,0,252000,0,1,1,1,1,0,1,1,0,2,48,9,2,31
6135,1,0,0,0,99000,0,4,0,1,1,0,0,0,8,2,28,2,0,3
23486,0,1,1,1,1575000,0,1,3,1,1,0,0,0,10,2,28,7,0,40
11425,0,0,1,1,180000,4,4,1,1,1,0,0,0,0,3,55,29,0,10
17548,0,0,1,0,202500,4,1,3,1,1,1,1,0,3,1,43,22,0,23
24466,0,0,1,0,180000,0,2,1,1,1,0,0,0,14,2,50,14,0,7
8343,0,0,1,0,315000,4,1,1,1,1,1,1,0,0,2,43,11,0,45
217,1,1,0,0,315000,4,1,1,1,1,1,1,0,10,2,44,11,0,13
2943,0,0,1,0,99000,4,4,1,1,1,1,1,1,8,2,49,20,0,1
23031,1,1,0,2,166500,0,1,1,1,1,0,0,0,3,4,34,4,0,17
10384,0,1,0,2,270000,4,4,1,5,1,0,0,0,10,4,37,7,0,31
4251,0,0,1,1,337500,2,1,2,1,1,0,0,0,3,2,29,5,0,12
2678,1,1,0,0,270000,0,1,1,1,1,0,0,0,8,2,36,4,0,31
16306,0,0,1,0,121500,4,4,1,1,1,0,0,0,10,2,52,23,14,21
340,1,0,0,0,67500,4,4,1,1,1,1,1,0,16,2,52,15,0,13
8391,1,0,1,0,148500,4,4,1,1,1,0,0,0,8,2,33,9,0,16
14119,0,0,1,0,67500,4,1,1,1,1,0,0,0,14,2,34,4,2,55
15664,1,0,0,2,216000,4,4,1,1,1,0,1,0,8,4,41,3,0,2
11358,1,1,0,0,135000,4,4,1,1,1,1,1,0,8,2,37,5,0,7
1437,0,0,1,0,121500,4,4,1,5,1,1,1,0,3,2,37,15,4,20
1566,1,0,1,1,225000,4,4,1,1,1,1,0,0,8,3,38,2,0,17
10492,0,0,1,0,274500,4,1,1,1,1,0,0,0,0,2,59,8,0,22
23054,0,0,1,0,189000,4,4,1,1,1,0,0,0,1,2,40,1,0,6
14248,1,1,1,2,157500,4,4,1,1,1,0,0,0,4,4,42,2,0,7
14037,1,1,1,0,378000,0,4,2,1,1,0,1,0,10,1,51,8,0,13
17621,1,1,1,0,180000,0,1,0,1,1,0,1,1,3,2,29,3,0,25
24006,1,0,1,0,211500,4,4,3,1,1,1,1,0,3,1,28,4,0,16
12582,0,0,1,1,180000,4,4,1,1,1,0,0,0,6,3,37,6,0,9
7102,0,0,1,0,256500,0,1,2,1,1,0,0,0,10,1,54,3,0,37
20037,0,0,0,0,247500,4,1,2,1,1,0,1,0,6,1,52,5,1,39
9072,0,0,1,0,103500,4,4,1,1,1,0,0,0,11,2,44,4,0,54
15607,1,1,0,0,360000,0,1,1,1,1,0,1,0,10,2,40,13,0,26
14214,0,0,1,0,247500,0,1,0,1,1,1,1,0,3,2,48,5,2,42
3134,0,1,1,0,180000,0,1,1,1,1,0,0,0,10,2,28,5,0,46
1700,0,0,1,0,135000,4,1,1,1,1,0,1,0,3,2,36,5,1,17
20208,0,1,0,0,144000,4,4,1,1,1,0,0,0,0,2,43,10,0,11
17715,0,0,1,0,90000,0,4,1,1,1,0,0,1,14,2,28,4,0,38
5231,1,1,1,0,292500,4,1,1,1,1,0,0,0,4,2,58,3,11,3
16146,1,1,0,0,135000,0,4,1,1,1,1,0,0,8,2,30,7,0,47
8393,1,0,1,0,148500,4,4,1,1,1,0,0,0,8,2,33,9,0,17
21561,1,0,1,1,135000,4,4,1,1,1,1,0,0,8,3,29,4,0,7
7021,0,0,1,1,157500,0,4,1,1,1,0,1,0,9,3,43,7,0,5
21707,0,1,1,0,126000,4,3,1,5,1,0,1,0,3,2,33,1,4,42
7999,0,0,0,1,180000,2,4,3,1,1,0,0,0,11,2,43,6,1,15
12835,1,1,1,1,135000,4,2,1,1,1,0,1,0,8,3,32,14,0,16
1759,0,0,1,0,58500,4,4,1,1,1,0,0,1,8,2,41,14,0,51
5115,0,0,1,2,225000,4,1,1,0,1,0,0,0,8,4,43,1,0,2
11285,0,0,1,0,202500,2,4,3,1,1,0,0,0,11,1,64,15,0,28
6964,1,1,0,0,180000,4,1,1,5,1,0,0,0,4,2,31,6,0,12
8736,0,1,1,2,157500,0,1,1,1,1,0,0,0,10,4,44,2,0,3
12317,0,1,1,0,157500,0,4,1,1,1,0,0,0,14,2,40,6,0,23
2529,1,1,1,0,180000,0,4,1,1,1,0,0,0,8,2,43,4,0,30
3558,0,0,1,0,90000,0,4,1,1,1,0,0,0,14,2,28,3,0,3
17745,0,1,1,0,225000,0,4,3,1,1,0,0,0,14,1,52,4,0,13
11627,0,0,1,0,157500,4,1,1,1,1,0,0,0,3,2,28,5,0,4
12615,1,1,1,1,112500,4,4,1,1,1,1,0,1,4,3,35,2,0,30
18588,0,0,0,0,90000,4,4,1,1,1,0,0,0,2,2,52,26,0,12
9602,1,1,1,0,222750,4,1,1,1,1,0,0,0,4,2,47,4,0,54
17335,1,0,0,1,135000,0,4,1,1,1,1,1,0,8,3,31,2,0,6
20337,1,1,0,0,270000,0,4,3,1,1,1,1,0,4,1,37,4,3,2
21837,1,1,1,2,225000,4,4,1,1,1,0,0,0,8,4,29,10,0,25
21740,0,0,1,1,157500,2,4,3,1,1,0,0,0,17,2,35,4,0,2
22039,0,0,1,0,126000,4,4,1,1,1,0,1,0,0,2,66,6,0,51
16923,1,0,1,2,450000,0,1,1,1,1,1,1,0,10,4,34,6,0,24
20909,0,0,1,0,99000,4,4,1,1,1,1,1,0,14,2,55,10,0,25
393,0,0,0,0,90000,4,4,3,1,1,1,1,0,3,1,53,2,0,7
12322,0,1,1,0,180000,2,1,1,1,1,0,0,0,3,2,41,11,0,23
23461,1,1,0,0,225000,0,4,3,1,1,0,0,0,10,1,48,8,0,20
10747,0,0,1,1,63000,0,4,1,1,1,0,0,0,14,3,40,9,0,40
6559,1,1,1,0,176400,0,1,1,4,1,1,1,0,14,2,27,1,0,4
16680,0,1,1,0,103500,4,4,1,1,1,0,1,0,8,2,30,1,0,41
11475,1,0,1,0,180000,4,4,1,1,1,0,0,0,8,2,47,9,0,53
5435,1,1,1,0,135000,4,4,1,5,1,0,0,0,3,2,45,9,0,33
491,0,0,0,2,144000,4,4,1,1,1,1,1,0,6,4,34,3,0,7
21205,0,1,0,2,112500,4,4,3,1,1,1,1,0,8,3,45,7,1,23
13283,0,0,1,0,612000,2,4,1,1,1,0,0,1,0,2,35,11,1,43
9012,0,0,0,0,103500,4,4,3,1,1,1,1,0,14,1,34,2,0,4
9876,0,0,1,0,292500,0,1,1,1,1,1,0,0,14,2,52,14,0,39
1946,0,1,1,1,157500,4,4,1,1,1,0,1,1,14,3,32,3,0,4
10496,1,1,1,0,157500,4,4,0,1,1,0,0,0,4,2,26,4,1,13
10544,0,0,1,1,202500,2,4,0,1,1,0,0,0,12,3,44,24,0,42
22782,1,1,0,1,135000,4,4,1,1,1,0,0,0,8,3,24,5,0,21
2834,0,1,0,0,126000,2,2,3,1,1,1,0,0,3,1,33,15,0,52
3899,1,0,1,0,148500,4,4,1,1,1,0,1,0,8,2,24,4,1,18
25055,0,0,0,1,202500,2,1,2,1,1,0,0,0,3,2,37,11,0,20
12419,0,0,1,2,103500,4,4,1,1,1,1,1,0,8,4,43,6,0,33
5264,0,0,0,1,180000,4,1,3,1,1,0,0,0,14,2,35,4,0,32
15791,1,0,0,0,157500,0,1,1,1,1,1,0,0,10,2,43,7,0,8
10047,0,1,0,0,315000,4,4,1,1,1,0,0,0,10,2,54,12,0,40
22795,0,1,1,0,112500,0,4,1,1,1,0,0,0,8,2,55,5,0,39
10048,0,1,0,0,315000,4,4,1,1,1,0,0,0,10,2,54,12,0,34
6735,0,0,1,0,126000,0,1,2,1,1,0,0,0,10,1,45,9,0,31
5871,0,0,0,0,180000,2,2,1,1,1,0,0,0,3,2,29,9,0,57
13974,0,0,1,0,112500,4,4,1,1,1,0,0,0,0,2,51,12,0,51
12994,0,0,1,0,157500,4,1,1,1,1,0,0,0,14,2,35,2,0,7
3021,0,0,0,0,202500,4,4,1,1,1,0,0,0,14,2,55,10,0,31
7629,1,1,1,0,315000,0,1,1,3,1,0,0,0,3,2,38,13,0,32
11523,0,0,1,0,247500,4,4,1,1,1,1,1,0,8,2,31,7,0,30
15028,1,0,1,0,112500,0,1,1,1,1,1,0,1,10,2,60,3,0,10
16396,0,0,1,1,135000,4,4,1,1,1,1,1,0,8,3,28,9,0,8
25046,0,0,1,0,81000,4,4,1,1,1,0,0,0,9,2,43,16,0,23
10603,0,0,1,1,292500,4,2,3,1,1,0,0,0,3,2,35,8,0,8
6517,0,1,1,1,202500,0,1,3,1,1,0,0,0,0,2,39,6,0,9
14666,0,0,1,0,81000,4,4,1,1,1,0,0,0,2,2,36,5,1,10
11783,1,0,1,0,135000,4,4,3,5,1,0,0,0,4,1,32,3,0,11
13274,0,0,1,0,612000,2,4,1,1,1,0,0,1,0,2,35,11,0,14
23935,0,0,1,0,157500,4,1,0,5,1,0,0,0,0,2,23,2,0,8
1231,0,0,1,0,121500,0,1,3,4,1,1,0,0,14,1,31,11,0,11
3161,0,0,1,2,135000,4,4,1,1,1,0,0,0,11,4,40,5,0,10
12671,0,0,1,2,121500,0,4,1,1,1,0,0,0,2,4,30,7,0,34
2549,1,1,1,0,90900,4,4,1,1,1,0,0,0,8,2,60,7,0,41
10988,0,0,1,0,112500,4,1,1,1,1,1,0,0,3,2,32,3,0,7
16997,0,0,1,2,81000,4,4,1,1,1,0,0,0,3,4,30,1,2,9
22456,0,1,0,0,225000,4,1,3,1,1,1,1,0,0,1,56,3,0,16
1098,0,0,1,0,135000,4,1,1,5,1,0,0,0,14,2,39,13,0,20
10698,0,0,0,1,360000,0,1,0,1,1,0,0,0,14,3,41,6,0,13
20517,0,0,0,1,135000,4,1,1,1,1,1,1,0,14,3,32,6,0,17
13822,0,1,0,0,135000,4,4,1,1,1,1,1,0,1,2,53,19,0,21
15978,0,0,0,1,112500,0,4,1,1,1,0,0,0,6,3,26,7,0,12
21984,0,0,0,0,135000,4,4,1,1,1,0,0,0,12,2,31,5,0,3
21423,0,0,1,1,166500,0,1,1,1,1,0,0,0,14,3,26,3,0,16
778,1,0,0,1,247500,4,4,3,1,1,0,1,0,8,2,46,19,0,39
12830,1,1,1,1,135000,4,2,1,1,1,0,1,0,8,3,32,14,0,16
19803,0,1,1,0,193500,4,4,3,1,1,0,0,0,8,1,50,5,0,2
10488,1,0,1,0,247500,0,4,1,1,1,1,1,0,8,2,42,2,0,39
15073,0,0,0,1,112500,0,4,3,1,1,0,0,0,6,2,37,7,0,8
4003,0,0,1,0,450000,0,4,1,1,1,0,1,1,10,2,47,26,0,30
10159,1,0,1,1,225000,2,4,1,1,1,0,0,0,4,3,26,6,0,19
9524,0,0,1,1,180000,4,4,0,1,1,0,0,1,8,3,42,19,0,35
642,1,1,1,0,360000,4,1,1,1,1,0,0,0,8,2,55,21,0,13
11264,0,0,1,1,135000,0,2,1,1,1,1,1,0,10,3,29,8,0,46
2788,1,1,1,0,315000,4,1,1,1,1,0,0,0,8,2,30,8,0,33
15810,1,0,0,1,270000,4,4,1,1,1,1,0,0,10,3,28,2,0,42
20584,0,0,1,2,90000,0,4,1,1,1,0,0,0,2,4,48,4,0,23
20026,0,0,1,1,99000,4,4,1,1,1,1,0,0,14,3,30,1,0,16
8532,1,1,1,1,193500,4,4,1,1,1,1,0,0,3,3,29,7,0,20
10148,0,0,1,0,157500,4,1,1,1,1,0,0,1,11,2,43,9,0,8
5086,0,0,1,0,135000,4,4,1,1,1,1,0,0,16,2,60,9,0,3
10315,1,0,1,0,103500,4,4,2,1,1,1,0,0,4,1,54,7,3,39
17446,1,1,0,0,261000,2,1,1,2,1,0,0,0,3,2,31,8,0,26
3841,1,1,0,0,337500,4,4,3,5,1,0,0,0,3,1,32,10,0,39
